Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW Req (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width, Offchip BW Req (Elements/cycle),  L2 SRAM Size Req (Bytes), L1 SRAM Size Req (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
DeiTHighway_Exit0,Embed_Conv,64,38685697,498643,2.98833,5992.92,9848390000,77810.9,5,2.98831,5,1,5,3074,1536,1,1,150528,589824,231840000000,115605504,78.2272,339.149,10.6053,77382.9,115605504,115016448,115016448,150528,1.00512,115605504,589824,589824,589824,196,115605504,115605504,33547008,150528,1,1,1,1,1,1,1,257,257,257,3,1
DeiTHighway_Exit0,Enc0_Attn_Q,64,3631105,733959,32,43599.2,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,158313000000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc0_Attn_K,64,3631105,735307,32,43519.2,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc0_Attn_V,64,3631105,735307,32,43519.2,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc0_Attn_Output,64,3631105,735307,32,43519.2,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc0_FFN1,64,14524417,2265190,32,14126.9,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,2359296,205184000000,464781312,78.2272,1.3248,0.8901,77382.9,464781312,464584768,464584768,151296,1.00042,464781312,2359296,2359296,2359296,197,464781312,464781312,605184,7262208,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc0_FFN2,64,14524417,2941860,32,10877.5,9848380000,77463.4,64,32.1591,64,1,64,258,6,1,1,605184,2359296,157989000000,464781312,78.2272,1.3248,0.8901,77382.9,464781312,464732224,464732224,605184,1.00011,464781312,2359296,2359296,2359296,197,464781312,464781312,151296,7262208,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc1_Attn_Q,64,3631105,1409460,32,22703.7,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,82439700000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc1_Attn_K,64,3631105,735307,32,43519.2,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc1_Attn_V,64,3631105,735307,32,43519.2,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc1_Attn_Output,64,3631105,735307,32,43519.2,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc1_FFN1,64,14524417,2265190,32,14126.9,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,2359296,205184000000,464781312,78.2272,1.3248,0.8901,77382.9,464781312,464584768,464584768,151296,1.00042,464781312,2359296,2359296,2359296,197,464781312,464781312,605184,7262208,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc1_FFN2,64,14524417,2941860,32,10877.5,9848380000,77463.4,64,32.1591,64,1,64,258,6,1,1,605184,2359296,157989000000,464781312,78.2272,1.3248,0.8901,77382.9,464781312,464732224,464732224,605184,1.00011,464781312,2359296,2359296,2359296,197,464781312,464781312,151296,7262208,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc2_Attn_Q,64,3631105,1409460,32,22703.7,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,82439700000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc2_Attn_K,64,3631105,735307,32,43519.2,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc2_Attn_V,64,3631105,735307,32,43519.2,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc2_Attn_Output,64,3631105,735307,32,43519.2,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,77382.9,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc2_FFN1,64,14524417,2265190,32,14126.9,9848380000,77463.4,64,32.1489,64,1,64,258,6,1,1,151296,2359296,205184000000,464781312,78.2272,1.3248,0.8901,77382.9,464781312,464584768,464584768,151296,1.00042,464781312,2359296,2359296,2359296,197,464781312,464781312,605184,7262208,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Enc2_FFN2,64,14524417,2941860,32,10877.5,9848380000,77463.4,64,32.1591,64,1,64,258,6,1,1,605184,2359296,157989000000,464781312,78.2272,1.3248,0.8901,77382.9,464781312,464732224,464732224,605184,1.00011,464781312,2359296,2359296,2359296,197,464781312,464781312,151296,7262208,1,1,1,1,1,1,1,2,2,2,64,1
DeiTHighway_Exit0,Highway0_Pooler,64,18433,906257,31.9983,35308.2,9848380000,77463.4,64,61.3368,64,1,64,258,6,1,1,768,589824,650835000,589824,78.2272,1.3248,0.8901,77382.9,589824,540736,540736,768,1.09078,589824,589824,589824,589824,1,589824,589824,768,9216,1,1,1,1,1,1,1,2,2,2,64,0.5
,,,169423892,27196692,610.98663,596993.72,196967610000,1549615.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
