Neural Network Name, Layer Number, NumPEs, Runtime (Cycles), Activity count-based Energy (nJ), Throughput (MACs/Cycle), Throughput Per Energy (GMACs/s*J), Area, Power, NoC BW Req (Elements/cycle), Avg BW Req, Peak BW Req, Vector Width, Offchip BW Req (Elements/cycle),  L2 SRAM Size Req (Bytes), L1 SRAM Size Req (Bytes), Multicasting Factor (Weight), Multicasting Factor (Input), Num Total Input Pixels, Num Total Weight Pixels, Ops/J, Num MACs, PE power, L1 power, L2 power, NOC power, input l1 read, input l1 write, input l2 read, input l2 write, input reuse factor,filter l1 read, filter l1 write, filter l2 read, filter l2 write, filter reuse factor,output l1 read, output l1 write, output l2 read, output l2 write, output reuse factor,Ingress Delay (Min), Ingress Delay (Max), Ingress Delay (Avg), Egress Delay (Min), Egress Delay (Max),  Egress Delay (Avg),Compute Delay (Min), Compute Delay (Min), Compute Delay (Avg),Avg number of utilized PEs, Arithmetic Intensity
DeiTHighway_Exit1,Embed_Conv,64,61716634,498643,1.87317,3756.53,3232510,437.627,3,1.87316,3,1,3,3074,1536,1,1,150528,589824,231840000000,115605504,78.2272,339.149,10.6053,9.64605,115605504,115016448,115016448,150528,1.00512,115605504,589824,589824,589824,196,115605504,115605504,33547008,150528,1,77,154,77,1,1,1,410,410,410,3,1
DeiTHighway_Exit1,Enc0_Attn_Q,64,25417741,733959,4.57143,6228.45,3222030,90.0881,9,4.5927,9,1,9,258,6,1,1,151296,589824,158313000000,116195328,78.2272,1.3248,0.8901,9.64605,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,7,13,7,1,1,1,14,14,14,64,1
DeiTHighway_Exit1,Enc0_Attn_K,64,25417741,735307,4.57143,6217.03,3222030,90.0881,9,4.5927,9,1,9,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,9.64605,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,7,13,7,1,1,1,14,14,14,64,1
DeiTHighway_Exit1,Enc0_Attn_V,64,25417741,735307,4.57143,6217.03,3222030,90.0881,9,4.5927,9,1,9,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,9.64605,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,7,13,7,1,1,1,14,14,14,64,1
DeiTHighway_Exit1,Enc0_Attn_Output,64,25417741,735307,4.57143,6217.03,3222030,90.0881,9,4.5927,9,1,9,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,9.64605,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,7,13,7,1,1,1,14,14,14,64,1
DeiTHighway_Exit1,Enc0_FFN1,64,101670925,2265190,4.57143,2018.12,3222030,90.0881,9,4.5927,9,1,9,258,6,1,1,151296,2359296,205184000000,464781312,78.2272,1.3248,0.8901,9.64605,464781312,464584768,464584768,151296,1.00042,464781312,2359296,2359296,2359296,197,464781312,464781312,605184,7262208,1,7,13,7,1,1,1,14,14,14,64,1
DeiTHighway_Exit1,Enc0_FFN2,64,101670925,2941860,4.57143,1553.93,3222030,90.0881,9,4.59415,9,1,9,258,6,1,1,605184,2359296,157989000000,464781312,78.2272,1.3248,0.8901,9.64605,464781312,464732224,464732224,605184,1.00011,464781312,2359296,2359296,2359296,197,464781312,464781312,151296,7262208,1,7,13,7,1,1,1,14,14,14,64,1
DeiTHighway_Exit1,Enc1_Attn_Q,64,25417741,1409460,4.57143,3243.39,3222030,90.0881,9,4.5927,9,1,9,258,6,1,1,151296,589824,82439700000,116195328,78.2272,1.3248,0.8901,9.64605,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,7,13,7,1,1,1,14,14,14,64,1
DeiTHighway_Exit1,Enc1_Attn_K,64,25417741,735307,4.57143,6217.03,3222030,90.0881,9,4.5927,9,1,9,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,9.64605,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,7,13,7,1,1,1,14,14,14,64,1
DeiTHighway_Exit1,Enc1_Attn_V,64,25417741,735307,4.57143,6217.03,3222030,90.0881,9,4.5927,9,1,9,258,6,1,1,151296,589824,158023000000,116195328,78.2272,1.3248,0.8901,9.64605,116195328,116146240,116146240,151296,1.00042,116195328,589824,589824,589824,197,116195328,116195328,151296,1815552,1,7,13,7,1,1,1,14,14,14,64,1
